order_id,store_id,region,order_datetime,promised_ready_datetime,actual_ready_datetime,pickup_datetime,items_ordered,items_fulfilled,substitution_count,is_complete,order_value
ORD-20257523,GS-02,North,2026-03-16 15:24:00,2026-03-16 17:24:00,2026-03-16 17:33:00,2026-03-16 18:47:00,3,3,0,True,17.3
ORD-20258493,GS-08,South,2026-03-16 15:58:00,2026-03-16 17:58:00,2026-03-16 18:03:00,2026-03-16 19:23:00,30,26,0,False,359.75
ORD-20253932,GS-11,East,2026-03-16 15:59:00,2026-03-16 16:59:00,2026-03-16 17:18:00,2026-03-16 18:15:00,12,10,0,False,212.09
ORD-20253720,GS-10,East,2026-03-16 16:19:00,2026-03-16 18:04:00,2026-03-16 18:04:00,2026-03-16 19:16:00,12,11,0,False,101.7
ORD-20252747,GS-09,South,2026-03-16 16:28:00,2026-03-16 18:13:00,2026-03-16 18:15:00,2026-03-16 19:11:00,5,4,0,False,26.82
ORD-20251765,GS-02,North,2026-03-16 17:38:00,2026-03-16 19:23:00,2026-03-16 19:31:00,2026-03-16 19:58:00,8,8,0,True,41.74
ORD-20255312,GS-07,South,2026-03-16 17:42:00,2026-03-16 18:42:00,2026-03-16 18:51:00,2026-03-16 19:17:00,5,5,0,True,75.48
ORD-20252005,GS-08,South,2026-03-16 17:47:00,2026-03-16 19:32:00,2026-03-16 19:40:00,2026-03-16 20:40:00,15,13,0,False,96.06
ORD-20256827,GS-03,North,2026-03-16 17:53:00,2026-03-16 19:08:00,2026-03-16 19:09:00,2026-03-16 19:45:00,12,12,1,False,81.04
ORD-20257645,GS-07,South,2026-03-16 18:02:00,2026-03-16 19:32:00,2026-03-16 19:41:00,2026-03-16 20:56:00,12,11,0,False,168.87
ORD-20253219,GS-01,North,2026-03-16 18:03:00,2026-03-16 19:33:00,2026-03-16 19:42:00,2026-03-16 19:47:00,8,8,0,True,50.37
ORD-20254408,GS-12,West,2026-03-16 18:22:00,2026-03-16 20:07:00,2026-03-16 20:24:00,2026-03-16 21:17:00,8,7,0,False,61.6
ORD-20253658,GS-03,North,2026-03-16 19:05:00,2026-03-16 20:50:00,2026-03-16 20:50:00,2026-03-16 21:22:00,15,15,1,False,82.39
ORD-20257387,GS-11,East,2026-03-16 19:08:00,2026-03-16 20:53:00,2026-03-16 21:03:00,2026-03-16 21:08:00,12,11,0,False,67.4
ORD-20258294,GS-06,Central,2026-03-16 19:22:00,2026-03-16 21:22:00,2026-03-16 21:38:00,2026-03-16 21:43:00,5,5,0,True,25.85
ORD-20256610,GS-05,Central,2026-03-16 19:36:00,2026-03-16 21:06:00,2026-03-16 21:17:00,,5,5,2,False,27.55
ORD-20252501,GS-11,East,2026-03-16 20:59:00,2026-03-16 22:59:00,2026-03-16 23:06:00,2026-03-17 00:03:00,5,5,0,True,53.74
ORD-20252570,GS-01,North,2026-03-16 22:49:00,2026-03-17 00:04:00,2026-03-17 00:13:00,2026-03-17 00:52:00,3,3,0,True,27.8
ORD-20257168,GS-03,North,2026-03-17 00:01:00,2026-03-17 02:01:00,2026-03-17 02:01:00,2026-03-17 02:06:00,12,11,1,False,164.92
ORD-20251163,GS-07,South,2026-03-17 01:25:00,2026-03-17 02:25:00,2026-03-17 02:35:00,,12,12,0,True,91.78
ORD-20254102,GS-12,West,2026-03-17 02:01:00,2026-03-17 03:01:00,2026-03-17 03:01:00,2026-03-17 03:37:00,8,7,0,False,134.7
ORD-20250085,GS-10,East,2026-03-17 02:25:00,2026-03-17 04:25:00,2026-03-17 04:25:00,2026-03-17 05:03:00,25,21,4,False,387.16
ORD-20250821,GS-10,East,2026-03-17 07:12:00,2026-03-17 09:12:00,2026-03-17 09:14:00,2026-03-17 09:19:00,8,6,0,False,117.23
ORD-20251911,GS-02,North,2026-03-17 07:46:00,2026-03-17 09:01:00,2026-03-17 09:01:00,2026-03-17 09:45:00,12,12,0,True,153.57
ORD-20250109,GS-12,West,2026-03-17 08:02:00,2026-03-17 09:02:00,2026-03-17 09:08:00,2026-03-17 09:26:00,5,4,0,False,82.61
ORD-20251500,GS-04,Central,2026-03-17 08:41:00,2026-03-17 10:11:00,2026-03-17 10:26:00,2026-03-17 11:35:00,12,11,0,False,122.85
ORD-20255273,GS-08,South,2026-03-17 08:55:00,2026-03-17 10:55:00,2026-03-17 10:55:00,2026-03-17 11:57:00,12,11,0,False,170.31
ORD-20256717,GS-01,North,2026-03-17 09:06:00,2026-03-17 10:06:00,2026-03-17 10:12:00,2026-03-17 11:07:00,20,18,0,False,317.13
ORD-20256451,GS-01,North,2026-03-17 09:35:00,2026-03-17 10:35:00,2026-03-17 10:41:00,2026-03-17 11:15:00,12,12,0,True,115.91
ORD-20251335,GS-11,East,2026-03-17 09:44:00,2026-03-17 10:44:00,2026-03-17 10:51:00,2026-03-17 11:47:00,15,14,0,False,174.38
ORD-20253210,GS-04,Central,2026-03-17 10:00:00,2026-03-17 11:45:00,2026-03-17 12:17:00,2026-03-17 13:04:00,8,7,0,False,142.82
ORD-20256420,GS-04,Central,2026-03-17 10:07:00,2026-03-17 11:37:00,2026-03-17 11:42:00,2026-03-17 12:26:00,12,10,0,False,214.22
ORD-20255161,GS-11,East,2026-03-17 10:25:00,2026-03-17 12:10:00,2026-03-17 12:10:00,2026-03-17 12:15:00,5,4,0,False,89.46
ORD-20256564,GS-12,West,2026-03-17 10:30:00,2026-03-17 12:30:00,2026-03-17 12:49:00,2026-03-17 13:22:00,20,19,0,False,264.81
ORD-20258119,GS-06,Central,2026-03-17 10:30:00,2026-03-17 12:00:00,2026-03-17 12:02:00,2026-03-17 13:11:00,12,11,0,False,122.5
ORD-20252641,GS-11,East,2026-03-17 10:33:00,2026-03-17 11:33:00,2026-03-17 11:34:00,2026-03-17 11:39:00,8,6,0,False,89.27
ORD-20257447,GS-07,South,2026-03-17 10:58:00,2026-03-17 11:58:00,2026-03-17 12:06:00,2026-03-17 12:42:00,20,19,0,False,243.92
ORD-20252047,GS-01,North,2026-03-17 11:14:00,2026-03-17 13:14:00,2026-03-17 13:22:00,2026-03-17 14:06:00,20,20,0,True,120.19
ORD-20256036,GS-04,Central,2026-03-17 12:18:00,2026-03-17 13:33:00,2026-03-17 13:48:00,,15,14,1,False,217.05
ORD-20258423,GS-10,East,2026-03-17 12:38:00,2026-03-17 13:38:00,2026-03-17 13:38:00,2026-03-17 13:43:00,15,14,0,False,112.27
ORD-20257253,GS-07,South,2026-03-17 12:41:00,2026-03-17 14:26:00,2026-03-17 14:30:00,2026-03-17 14:58:00,12,11,0,False,84.15
ORD-20257336,GS-05,Central,2026-03-17 13:18:00,2026-03-17 15:03:00,2026-03-17 15:11:00,2026-03-17 15:53:00,8,8,0,True,143.4
ORD-20252317,GS-06,Central,2026-03-17 13:40:00,2026-03-17 14:40:00,2026-03-17 14:40:00,2026-03-17 15:53:00,12,12,0,True,204.22
ORD-20251528,GS-08,South,2026-03-17 14:14:00,2026-03-17 15:59:00,2026-03-17 16:09:00,2026-03-17 16:28:00,20,18,0,False,198.96
ORD-20254448,GS-03,North,2026-03-17 14:17:00,2026-03-17 15:17:00,2026-03-17 15:18:00,2026-03-17 15:40:00,25,21,0,False,382.99
ORD-20254767,GS-05,Central,2026-03-17 15:15:00,2026-03-17 16:15:00,2026-03-17 16:27:00,2026-03-17 16:32:00,5,5,0,True,37.12
ORD-20250357,GS-08,South,2026-03-17 16:19:00,2026-03-17 17:49:00,2026-03-17 18:01:00,2026-03-17 18:58:00,12,11,0,False,134.65
ORD-20251455,GS-11,East,2026-03-17 16:25:00,2026-03-17 17:25:00,2026-03-17 17:33:00,2026-03-17 17:38:00,8,7,0,False,77.92
ORD-20256089,GS-01,North,2026-03-17 16:29:00,2026-03-17 18:29:00,2026-03-17 18:37:00,2026-03-17 19:17:00,8,7,0,False,96.1
ORD-20253175,GS-10,East,2026-03-17 16:34:00,2026-03-17 18:04:00,2026-03-17 18:09:00,2026-03-17 18:27:00,12,11,0,False,203.81
ORD-20251002,GS-08,South,2026-03-17 16:34:00,2026-03-17 18:04:00,2026-03-17 18:09:00,2026-03-17 19:18:00,8,8,0,True,113.69
ORD-20253650,GS-01,North,2026-03-17 16:43:00,2026-03-17 17:58:00,2026-03-17 17:58:00,2026-03-17 18:46:00,12,12,0,True,211.24
ORD-20254382,GS-11,East,2026-03-17 16:55:00,2026-03-17 18:10:00,2026-03-17 18:14:00,2026-03-17 19:38:00,15,15,0,True,259.64
ORD-20253358,GS-05,Central,2026-03-17 17:00:00,2026-03-17 18:45:00,2026-03-17 18:52:00,2026-03-17 19:20:00,20,20,0,True,297.29
ORD-20250022,GS-02,North,2026-03-17 17:08:00,2026-03-17 18:53:00,2026-03-17 19:04:00,2026-03-17 19:30:00,25,22,0,False,221.58
ORD-20255625,GS-03,North,2026-03-17 17:10:00,2026-03-17 18:10:00,2026-03-17 18:20:00,2026-03-17 19:16:00,3,3,0,True,33.85
ORD-20258405,GS-07,South,2026-03-17 17:40:00,2026-03-17 19:40:00,2026-03-17 19:44:00,2026-03-17 19:49:00,8,8,0,True,80.64
ORD-20253966,GS-05,Central,2026-03-17 17:52:00,2026-03-17 19:22:00,2026-03-17 19:22:00,,12,11,0,False,106.62
ORD-20251494,GS-11,East,2026-03-17 18:04:00,2026-03-17 19:19:00,2026-03-17 20:01:00,2026-03-17 21:29:00,8,7,0,False,113.13
ORD-20253191,GS-05,Central,2026-03-17 18:22:00,2026-03-17 20:22:00,2026-03-17 20:22:00,2026-03-17 21:33:00,12,11,0,False,137.31
ORD-20256323,GS-08,South,2026-03-17 18:46:00,2026-03-17 20:46:00,2026-03-17 21:02:00,2026-03-17 21:47:00,8,8,0,True,85.94
ORD-20250500,GS-05,Central,2026-03-17 18:58:00,2026-03-17 19:58:00,2026-03-17 20:14:00,2026-03-17 20:59:00,8,8,0,True,110.91
ORD-20253227,GS-09,South,2026-03-17 19:51:00,2026-03-17 21:51:00,2026-03-17 21:51:00,,20,15,0,False,245.57
ORD-20252506,GS-12,West,2026-03-17 20:07:00,2026-03-17 22:07:00,2026-03-17 22:15:00,2026-03-17 22:31:00,12,12,0,True,59.12
ORD-20253425,GS-08,South,2026-03-17 23:48:00,2026-03-18 01:03:00,2026-03-18 01:09:00,2026-03-18 01:16:00,8,7,0,False,88.1
ORD-20253795,GS-08,South,2026-03-18 05:56:00,2026-03-18 07:11:00,2026-03-18 07:15:00,2026-03-18 07:37:00,3,3,0,True,14.78
ORD-20253250,GS-08,South,2026-03-18 07:58:00,2026-03-18 09:28:00,2026-03-18 09:36:00,2026-03-18 10:38:00,15,12,0,False,102.15
ORD-20251945,GS-05,Central,2026-03-18 08:49:00,2026-03-18 10:49:00,2026-03-18 10:53:00,2026-03-18 11:30:00,15,15,0,True,268.01
ORD-20255360,GS-11,East,2026-03-18 09:08:00,2026-03-18 11:08:00,2026-03-18 11:11:00,2026-03-18 12:01:00,25,25,0,True,261.86
ORD-20251812,GS-06,Central,2026-03-18 09:10:00,2026-03-18 11:10:00,2026-03-18 11:28:00,2026-03-18 11:51:00,5,4,0,False,28.1
ORD-20251809,GS-03,North,2026-03-18 09:40:00,2026-03-18 10:40:00,2026-03-18 10:41:00,2026-03-18 10:56:00,25,22,0,False,391.16
ORD-20255671,GS-08,South,2026-03-18 09:41:00,2026-03-18 11:41:00,2026-03-18 11:51:00,,12,11,0,False,111.24
ORD-20255716,GS-11,East,2026-03-18 10:27:00,2026-03-18 12:27:00,2026-03-18 12:47:00,2026-03-18 12:52:00,15,12,0,False,115.61
ORD-20252330,GS-09,South,2026-03-18 10:50:00,2026-03-18 11:50:00,2026-03-18 12:10:00,2026-03-18 12:45:00,12,10,0,False,145.88
ORD-20255674,GS-12,West,2026-03-18 10:56:00,2026-03-18 12:56:00,2026-03-18 13:04:00,2026-03-18 13:32:00,12,11,0,False,57.47
ORD-20251770,GS-03,North,2026-03-18 10:58:00,2026-03-18 12:43:00,2026-03-18 12:45:00,2026-03-18 13:57:00,12,12,0,True,130.22
ORD-20254334,GS-09,South,2026-03-18 11:10:00,2026-03-18 12:10:00,2026-03-18 12:51:00,2026-03-18 13:06:00,12,9,0,False,213.27
ORD-20258011,GS-07,South,2026-03-18 11:55:00,2026-03-18 13:25:00,2026-03-18 13:41:00,2026-03-18 14:14:00,12,12,0,True,99.62
ORD-20251839,GS-02,North,2026-03-18 12:06:00,2026-03-18 13:06:00,2026-03-18 13:12:00,2026-03-18 13:37:00,15,14,0,False,194.23
ORD-20255818,GS-12,West,2026-03-18 12:08:00,2026-03-18 14:08:00,2026-03-18 14:31:00,,3,3,0,True,19.14
ORD-20252668,GS-08,South,2026-03-18 12:19:00,2026-03-18 13:34:00,2026-03-18 13:49:00,2026-03-18 15:01:00,15,14,0,False,179.56
ORD-20254421,GS-07,South,2026-03-18 12:31:00,2026-03-18 13:31:00,2026-03-18 13:42:00,2026-03-18 13:58:00,5,5,0,True,59.92
ORD-20255700,GS-10,East,2026-03-18 12:43:00,2026-03-18 13:58:00,2026-03-18 14:00:00,2026-03-18 14:20:00,12,9,0,False,150.95
ORD-20254427,GS-12,West,2026-03-18 13:11:00,2026-03-18 14:41:00,2026-03-18 14:41:00,2026-03-18 15:36:00,5,5,0,True,44.74
ORD-20253838,GS-12,West,2026-03-18 13:15:00,2026-03-18 14:15:00,2026-03-18 14:15:00,2026-03-18 15:36:00,12,10,0,False,115.31
ORD-20252769,GS-01,North,2026-03-18 13:37:00,2026-03-18 15:07:00,2026-03-18 15:07:00,2026-03-18 15:15:00,12,12,0,True,205.29
ORD-20256873,GS-04,Central,2026-03-18 13:54:00,2026-03-18 14:54:00,2026-03-18 14:54:00,2026-03-18 15:08:00,8,6,0,False,102.56
ORD-20250644,GS-03,North,2026-03-18 14:40:00,2026-03-18 15:40:00,2026-03-18 15:40:00,2026-03-18 16:38:00,8,8,0,True,103.25
ORD-20255554,GS-02,North,2026-03-18 14:43:00,2026-03-18 15:43:00,2026-03-18 15:52:00,2026-03-18 16:51:00,8,7,0,False,114.14
ORD-20253510,GS-04,Central,2026-03-18 15:08:00,2026-03-18 16:23:00,2026-03-18 16:30:00,2026-03-18 16:51:00,15,14,0,False,102.7
ORD-20255660,GS-08,South,2026-03-18 15:20:00,2026-03-18 16:35:00,2026-03-18 16:45:00,2026-03-18 17:07:00,12,12,1,False,149.68
ORD-20253244,GS-12,West,2026-03-18 15:57:00,2026-03-18 16:57:00,2026-03-18 17:04:00,2026-03-18 17:49:00,5,4,0,False,69.89
ORD-20256802,GS-04,Central,2026-03-18 16:38:00,2026-03-18 18:38:00,2026-03-18 19:11:00,2026-03-18 19:53:00,12,9,3,False,116.81
ORD-20251788,GS-09,South,2026-03-18 17:00:00,2026-03-18 18:45:00,2026-03-18 19:00:00,2026-03-18 19:05:00,8,7,1,False,125.52
ORD-20250772,GS-12,West,2026-03-18 17:08:00,2026-03-18 18:53:00,2026-03-18 19:03:00,2026-03-18 19:39:00,8,7,0,False,141.65
ORD-20254176,GS-02,North,2026-03-18 17:09:00,2026-03-18 18:24:00,2026-03-18 18:40:00,2026-03-18 18:45:00,8,7,0,False,142.73
ORD-20254617,GS-09,South,2026-03-18 17:24:00,2026-03-18 19:09:00,2026-03-18 19:20:00,2026-03-18 20:38:00,25,21,4,False,345.51
ORD-20252578,GS-03,North,2026-03-18 17:37:00,2026-03-18 19:22:00,2026-03-18 19:28:00,2026-03-18 19:33:00,12,12,0,True,125.81
ORD-20251427,GS-10,East,2026-03-18 17:50:00,2026-03-18 18:50:00,2026-03-18 18:55:00,2026-03-18 19:08:00,5,5,0,True,73.85
ORD-20250328,GS-08,South,2026-03-18 17:52:00,2026-03-18 19:07:00,2026-03-18 19:08:00,2026-03-18 20:01:00,30,27,0,False,284.17
ORD-20258268,GS-08,South,2026-03-18 18:28:00,2026-03-18 19:43:00,2026-03-18 19:58:00,2026-03-18 20:25:00,12,11,0,False,197.68
ORD-20258138,GS-05,Central,2026-03-18 19:49:00,2026-03-18 21:04:00,2026-03-18 21:13:00,2026-03-18 21:18:00,8,8,0,True,63.06
ORD-20254046,GS-01,North,2026-03-18 19:59:00,2026-03-18 21:44:00,2026-03-18 21:44:00,2026-03-18 22:16:00,5,5,0,True,35.1
ORD-20251236,GS-04,Central,2026-03-18 20:58:00,2026-03-18 22:58:00,2026-03-18 23:17:00,2026-03-19 00:03:00,8,7,2,False,80.92
ORD-20256557,GS-04,Central,2026-03-19 00:28:00,2026-03-19 01:58:00,2026-03-19 02:38:00,2026-03-19 03:37:00,5,5,0,True,50.37
ORD-20250088,GS-12,West,2026-03-19 05:22:00,2026-03-19 06:37:00,2026-03-19 06:41:00,2026-03-19 06:46:00,25,25,0,True,396.72
ORD-20254506,GS-02,North,2026-03-19 07:22:00,2026-03-19 09:07:00,2026-03-19 09:25:00,,12,11,0,False,57.76
ORD-20255129,GS-02,North,2026-03-19 07:23:00,2026-03-19 09:23:00,2026-03-19 09:36:00,,25,24,0,False,279.69
ORD-20256321,GS-06,Central,2026-03-19 08:00:00,2026-03-19 09:30:00,2026-03-19 09:40:00,2026-03-19 10:38:00,15,15,2,False,208.25
ORD-20255435,GS-06,Central,2026-03-19 08:08:00,2026-03-19 09:08:00,2026-03-19 09:22:00,2026-03-19 09:50:00,8,7,0,False,133.96
ORD-20255031,GS-03,North,2026-03-19 09:13:00,2026-03-19 10:58:00,2026-03-19 10:58:00,2026-03-19 12:05:00,0,5,0,True,25.53
ORD-20252123,GS-10,East,2026-03-19 09:20:00,2026-03-19 10:20:00,2026-03-19 10:26:00,2026-03-19 11:16:00,8,8,2,False,53.45
ORD-20258147,GS-11,East,2026-03-19 10:01:00,2026-03-19 11:16:00,2026-03-19 11:28:00,2026-03-19 11:45:00,15,14,0,False,198.9
ORD-20250522,GS-12,West,2026-03-19 10:18:00,2026-03-19 11:48:00,2026-03-19 11:48:00,2026-03-19 11:53:00,15,15,2,False,149.42
ORD-20250266,GS-09,South,2026-03-19 10:19:00,2026-03-19 11:34:00,2026-03-19 11:58:00,2026-03-19 12:34:00,8,7,0,False,58.9
ORD-20256739,GS-01,North,2026-03-19 10:31:00,2026-03-19 12:01:00,2026-03-19 12:02:00,,30,30,0,True,409.99
ORD-20257801,GS-06,Central,2026-03-19 10:35:00,2026-03-19 12:05:00,2026-03-19 12:17:00,,5,5,0,True,47.45
ORD-20255792,GS-09,South,2026-03-19 10:41:00,2026-03-19 11:56:00,2026-03-19 12:41:00,2026-03-19 13:24:00,12,11,0,False,55.98
ORD-20252010,GS-03,North,2026-03-19 11:04:00,2026-03-19 12:34:00,2026-03-19 12:40:00,2026-03-19 13:49:00,12,12,0,True,207.1
ORD-20252728,GS-06,Central,2026-03-19 11:19:00,2026-03-19 12:34:00,2026-03-19 12:39:00,2026-03-19 13:33:00,15,13,1,False,266.59
ORD-20250886,GS-04,Central,2026-03-19 11:20:00,2026-03-19 12:50:00,2026-03-19 13:12:00,2026-03-19 13:34:00,8,7,0,False,98.38
ORD-20250476,GS-04,Central,2026-03-19 11:53:00,2026-03-19 12:53:00,2026-03-19 13:18:00,2026-03-19 13:23:00,5,4,3,False,32.0
ORD-20251923,GS-06,Central,2026-03-19 11:59:00,2026-03-19 13:59:00,2026-03-19 13:59:00,,5,5,0,True,28.51
ORD-20251586,GS-03,North,2026-03-19 12:18:00,2026-03-19 14:03:00,2026-03-19 14:09:00,2026-03-19 15:08:00,12,11,0,False,209.81
ORD-20258242,GS-11,East,2026-03-19 12:41:00,2026-03-19 14:11:00,2026-03-19 14:24:00,2026-03-19 15:11:00,15,14,0,False,162.59
ORD-20252395,GS-03,North,2026-03-19 12:57:00,2026-03-19 13:57:00,2026-03-19 14:06:00,2026-03-19 14:31:00,12,11,0,False,159.92
ORD-20257729,GS-06,Central,2026-03-19 13:17:00,2026-03-19 14:47:00,2026-03-19 14:47:00,2026-03-19 15:04:00,12,11,0,False,83.04
ORD-20253779,GS-11,East,2026-03-19 13:24:00,2026-03-19 14:24:00,2026-03-19 14:47:00,2026-03-19 14:52:00,12,10,1,False,178.49
ORD-20257314,GS-11,East,2026-03-19 13:41:00,2026-03-19 15:11:00,2026-03-19 15:20:00,2026-03-19 16:19:00,15,13,0,False,248.23
ORD-20256900,GS-08,South,2026-03-19 13:45:00,2026-03-19 15:30:00,2026-03-19 15:36:00,2026-03-19 16:19:00,25,22,0,False,329.44
ORD-20254538,GS-03,North,2026-03-19 14:00:00,2026-03-19 15:45:00,2026-03-19 15:56:00,,12,12,0,True,68.56
ORD-20257288,GS-05,Central,2026-03-19 14:24:00,2026-03-19 15:24:00,2026-03-19 15:25:00,2026-03-19 15:37:00,5,4,0,False,80.96
ORD-20251071,GS-06,Central,2026-03-19 14:48:00,2026-03-19 15:48:00,2026-03-19 15:49:00,2026-03-19 16:28:00,5,5,0,True,32.1
ORD-20253192,GS-09,South,2026-03-19 15:12:00,2026-03-19 16:12:00,2026-03-19 16:37:00,2026-03-19 16:54:00,5,5,0,True,75.3
ORD-20252194,GS-03,North,2026-03-19 15:12:00,2026-03-19 16:12:00,2026-03-19 16:28:00,2026-03-19 16:48:00,12,12,1,False,144.34
ORD-20256059,GS-04,Central,2026-03-19 15:15:00,2026-03-19 16:45:00,2026-03-19 17:00:00,2026-03-19 17:26:00,8,6,0,False,122.44
ORD-20254814,GS-03,North,2026-03-19 16:41:00,2026-03-19 17:41:00,2026-03-19 17:45:00,2026-03-19 18:30:00,12,12,0,True,193.64
ORD-20252058,GS-02,North,2026-03-19 17:29:00,2026-03-19 18:44:00,2026-03-19 19:03:00,2026-03-19 19:32:00,15,14,0,False,87.76
ORD-20250425,GS-06,Central,2026-03-19 18:02:00,2026-03-19 19:47:00,2026-03-19 19:48:00,2026-03-19 19:53:00,30,27,0,False,491.53
ORD-20252976,GS-12,West,2026-03-19 18:04:00,2026-03-19 20:04:00,2026-03-19 20:09:00,2026-03-19 21:02:00,15,14,0,False,83.18
ORD-20254497,GS-05,Central,2026-03-19 18:48:00,2026-03-19 20:48:00,2026-03-19 20:49:00,2026-03-19 21:51:00,8,8,0,True,89.74
ORD-20254040,GS-06,Central,2026-03-19 18:59:00,2026-03-19 20:44:00,2026-03-19 20:44:00,2026-03-19 21:00:00,12,11,0,False,131.29
ORD-20257616,GS-08,South,2026-03-19 19:03:00,2026-03-19 21:03:00,2026-03-19 21:13:00,2026-03-19 21:56:00,8,7,0,False,41.92
ORD-20256142,GS-07,South,2026-03-19 19:46:00,2026-03-19 21:46:00,2026-03-19 21:55:00,2026-03-19 22:34:00,5,5,1,False,43.43
ORD-20256788,GS-08,South,2026-03-19 20:06:00,2026-03-19 21:21:00,2026-03-19 21:35:00,2026-03-19 23:03:00,12,11,0,False,72.58
ORD-20255741,GS-12,West,2026-03-19 21:41:00,2026-03-19 23:11:00,2026-03-19 23:11:00,2026-03-20 00:19:00,8,8,0,True,116.19
ORD-20254701,GS-12,West,2026-03-19 22:25:00,2026-03-20 00:25:00,2026-03-20 00:33:00,2026-03-20 00:40:00,25,22,0,False,409.81
ORD-20253273,GS-09,South,2026-03-20 00:31:00,2026-03-20 01:46:00,2026-03-20 01:46:00,,12,9,4,False,176.69
ORD-20255663,GS-08,South,2026-03-20 01:28:00,2026-03-20 02:28:00,2026-03-20 02:28:00,2026-03-20 02:44:00,8,8,0,True,120.88
ORD-20252546,GS-02,North,2026-03-20 04:12:00,2026-03-20 05:27:00,2026-03-20 05:43:00,2026-03-20 05:48:00,8,8,0,True,48.94
ORD-20250001,GS-11,East,2026-03-20 07:27:00,2026-03-20 08:27:00,2026-03-20 08:41:00,,5,5,0,True,70.29
ORD-20252512,GS-11,East,2026-03-20 07:48:00,2026-03-20 09:18:00,2026-03-20 09:43:00,2026-03-20 10:03:00,15,14,0,False,85.38
ORD-20257230,GS-02,North,2026-03-20 08:03:00,2026-03-20 09:48:00,2026-03-20 10:01:00,2026-03-20 10:30:00,5,4,0,False,58.0
ORD-20255001,GS-03,North,2026-03-20 08:19:00,2026-03-20 09:34:00,2026-03-20 09:41:00,2026-03-20 10:13:00,8,7,0,False,59.53
ORD-20255939,GS-06,Central,2026-03-20 09:16:00,2026-03-20 11:16:00,2026-03-20 11:26:00,2026-03-20 12:01:00,20,20,0,True,317.74
ORD-20253589,GS-09,South,2026-03-20 09:22:00,2026-03-20 11:22:00,2026-03-20 11:22:00,2026-03-20 11:27:00,20,15,0,False,229.15
ORD-20255709,GS-10,East,2026-03-20 09:32:00,2026-03-20 11:17:00,2026-03-20 11:17:00,2026-03-20 11:22:00,12,12,1,False,118.5
ORD-20258122,GS-10,East,2026-03-20 09:59:00,2026-03-20 11:29:00,2026-03-20 11:29:00,2026-03-20 12:20:00,5,5,0,True,69.57
ORD-20254842,GS-03,North,2026-03-20 10:25:00,2026-03-20 12:25:00,2026-03-20 12:32:00,,12,12,0,True,187.3
ORD-20254473,GS-02,North,2026-03-20 10:29:00,2026-03-20 12:14:00,2026-03-20 12:20:00,2026-03-20 13:14:00,30,29,0,False,344.79
ORD-20254488,GS-06,Central,2026-03-20 10:32:00,2026-03-20 12:02:00,2026-03-20 12:21:00,2026-03-20 13:04:00,5,5,0,True,60.26
ORD-20251692,GS-04,Central,2026-03-20 10:39:00,2026-03-20 12:24:00,2026-03-20 12:50:00,2026-03-20 13:19:00,0,5,0,False,65.36
ORD-20256302,GS-10,East,2026-03-20 11:29:00,2026-03-20 13:14:00,2026-03-20 13:35:00,2026-03-20 14:45:00,8,7,0,False,71.74
ORD-20258353,GS-09,South,2026-03-20 11:33:00,2026-03-20 13:03:00,2026-03-20 13:24:00,2026-03-20 13:38:00,8,6,3,False,91.97
ORD-20252618,GS-10,East,2026-03-20 11:53:00,2026-03-20 13:38:00,2026-03-20 13:52:00,2026-03-20 14:28:00,5,5,0,True,81.98
ORD-20253228,GS-08,South,2026-03-20 12:00:00,2026-03-20 13:30:00,2026-03-20 13:30:00,2026-03-20 14:16:00,12,10,0,False,214.49
ORD-20253145,GS-07,South,2026-03-20 12:31:00,2026-03-20 14:16:00,2026-03-20 14:27:00,2026-03-20 15:37:00,15,15,1,False,233.86
ORD-20254743,GS-03,North,2026-03-20 12:53:00,2026-03-20 13:53:00,2026-03-20 13:57:00,2026-03-20 14:39:00,12,11,0,False,107.81
ORD-20252842,GS-06,Central,2026-03-20 13:09:00,2026-03-20 14:39:00,2026-03-20 14:48:00,2026-03-20 14:53:00,8,7,0,False,100.21
ORD-20250244,GS-09,South,2026-03-20 13:32:00,2026-03-20 15:32:00,2026-03-20 16:08:00,,12,10,0,False,137.53
ORD-20254766,GS-12,West,2026-03-20 14:11:00,2026-03-20 15:56:00,2026-03-20 16:08:00,,12,11,2,False,171.55
ORD-20253376,GS-04,Central,2026-03-20 14:33:00,2026-03-20 15:48:00,2026-03-20 16:22:00,2026-03-20 17:04:00,15,15,2,False,185.16
ORD-20253302,GS-07,South,2026-03-20 15:00:00,2026-03-20 16:30:00,2026-03-20 16:41:00,2026-03-20 17:43:00,12,11,0,False,215.14
ORD-20253005,GS-11,East,2026-03-20 15:15:00,2026-03-20 16:30:00,2026-03-20 16:41:00,2026-03-20 17:50:00,12,11,0,False,68.75
ORD-20256194,GS-12,West,2026-03-20 15:41:00,2026-03-20 16:56:00,2026-03-20 17:01:00,2026-03-20 17:48:00,5,5,0,True,62.59
ORD-20257128,GS-01,North,2026-03-20 16:54:00,2026-03-20 17:54:00,2026-03-20 17:57:00,2026-03-20 18:51:00,5,5,0,True,25.7
ORD-20250475,GS-04,Central,2026-03-20 17:15:00,2026-03-20 18:30:00,2026-03-20 18:54:00,,25,23,0,False,138.02
ORD-20253215,GS-11,East,2026-03-20 17:39:00,2026-03-20 19:09:00,2026-03-20 19:09:00,2026-03-20 19:14:00,15,14,0,False,186.86
